緯度,経度,施設名,ふりがな,住所,,区,電話番号　,施設情報,施設種別,0歳児,1歳児,2歳児,3歳児,4歳児,5歳児,月,指定園,新制度未移行園,ソート,月
34.624389,135.480158,どろんこ保育園,どろんこほいくえん,住之江区北加賀屋1-11-13,20,住之江区,06-6683-3623,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/17doronko.pdf,保育所,0,0,0,0,0,0,3,,,203312,5
34.642574,135.413876,こすも保育園,こすもほいくえん,住之江区南港北1-31-17-103リバーガーデンコスモスクエア,20,住之江区,06-6613-0901,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/19kosumo.pdf,保育所,0,0,0,0,0,0,3,,,203313,5
34.633828,135.422966,すみのえひよこ保育園,すみのえひよこほいくえん,住之江区南港中4-4-32,20,住之江区,06-6613-0820,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/20suminoehiyoko.pdf,保育所,0,0,0,,,,3,,,203314,5
34.599943,135.488135,安立保育園,あんりゅうほいくえん,住之江区安立4-6-17,20,住之江区,06-6671-8846,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/03annryuu.pdf,保育所,0,0,0,0,0,0,3,,,203315,5
34.609414,135.455723,認定こども園　たかさきこども園,にんていこどもえんたかさきこどもえん,住之江区平林南2-6-54,20,住之江区,06-6685-5858,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319211/n22takasaki.pdf,認定こども園,0,0,0,0,0,0,3,,,202302,5
34.610328,135.480604,認定こども園　みさきこども園,にんていこどもえんみさきこどもえん,住之江区御崎3-3-17,20,住之江区,06-6681-4756,,認定こども園,0,0,0,,,,3,1,,202301,5
34.633768,135.423156,認定こども園　住の江幼稚園,にんていこどもえんすみのえようちえん,住之江区南港中4丁目4-32,20,住之江区,06-6613-0800,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319211/n23suminoe.pdf,認定こども園,,,,0,0,0,3,1,,202303,5
34.634258,135.41806,認定こども園　ポートタウン保育園（平成28年4月1日開設）,にんていこどもえんぽーとたうんほいくえん,住之江区南港中5-3-37,20,住之江区,06-6613-2045,,認定こども園,0,0,0,0,0,0,3,,,202304,5
34.600746,135.476049,保育ルーム　すみのえ,ほいくるーむ　すみのえ,住之江区北島３－１０－２４,20,住之江区,080-2465-6504,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319700/c01hoikuroomsuminoe.pdf,地域型,0,0,0,,,,3,,,204301,5
34.617378,135.479697,家庭的保育園　ひだまり,かていてきほいくえん　ひだまり,住之江区中加賀屋２－７－１８,20,住之江区,06-6685-1741,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319700/c02hidamari.pdf,地域型,0,0,0,,,,3,,,204302,5
34.604742,135.486821,マミーズアイ保育園　すみのえ園,まみーずあいほいくえん　すみのええん,住之江区西住之江１－１－３１,20,住之江区,06-6675-4150,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319700/c03mamyzaisuminoe.pdf,地域型,0,0,0,,,,3,,,204303,5
34.641792,135.415238,ほわいと保育園　南港北,ほわいとほいくえん　なんこうきた,住之江区南港北1-25-10　3F,20,住之江区,06-6205-0077,http://www.city.osaka.lg.jp/kodomo/cmsfiles/modify_contents/0000319/319700/c04whitekita.pdf,地域型,0,0,0,,,,3,,,204304,5
34.605405,135.50712,あびこひかり保育園,あびこひかりほいくえん,住吉区我孫子西1-11-7,21,住吉区,06-6691-0383,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/01abikohikari.pdf,保育所,0,0,0,0,0,0,3,,,213301,5
34.592202,135.512881,大阪市立浅香東保育所,おおさかしりつあさかひがしほいくしょ,住吉区浅香1-1-24,21,住吉区,06-6697-5987,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/02asakahigasi.pdf,保育所,0,0,0,0,0,0,3,,,213103,5
34.597651,135.515987,大阪市立苅田南保育所,おおさかしりつかりたみなみほいくしょ,住吉区苅田9-1-12,21,住吉区,06-6698-8500,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/03karitaminami.pdf,保育所,0,0,0,0,0,0,3,,,213104,5
34.61435,135.498633,大阪市立住吉乳児保育所,おおさかしりつすみよしにゅうじほいくしょ,住吉区帝塚山東5-5-16,21,住吉区,06-6672-3831,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/04sumiyosinyuuji.pdf,保育所,0,0,0,,,,3,,,213102,5
34.612663,135.498312,大阪市立住吉保育所,おおさかしりつすみよしほいくしょ,住吉区帝塚山東5-9-4,21,住吉区,06-6678-7031,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/05sumiyosi.pdf,保育所,,,,0,0,0,3,,,213101,5
34.613996,135.503118,大阪市立万領保育所,おおさかしりつまんりょうほいくしょ,住吉区万代東4-1-29,21,住吉区,06-6694-1623,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/06mannryou.pdf,保育所,0,0,0,0,0,0,3,,,213105,5
34.600974,135.499773,遠里小野保育園,おりおのほいえん,住吉区遠里小野1-1-31,21,住吉区,06-6694-4118,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/07oriono.pdf,保育所,0,0,0,0,0,0,3,,,213302,5
34.60072,135.522108,四恩乳児保育園,しおんにゅうじほいくえん,住吉区苅田4-3-9,21,住吉区,06-6692-5071,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/08sionnyuuji.pdf,保育所,0,0,0,,,,3,,,213303,5
34.597995,135.51066,四恩みろく2夜間保育園,しおんみろくつーやかんほいくえん,住吉区我孫子東3-2-25-201,21,住吉区,06-4700-8080,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/09sionmiroku2yakan.pdf,保育所,0,0,0,0,0,0,3,,,213304,5
34.600499,135.521539,四恩みろく保育園　（夜間）,しおんみろくほいくえん,住吉区苅田4-3-15,21,住吉区,06-6692-5071,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/10sionmiroku.pdf,保育所,0,0,0,0,0,0,3,,,213305,5
34.597922,135.510652,四恩るり2乳児保育園,しおんるりつーにゅうじほいくえん,住吉区我孫子東3-2-25-201,21,住吉区,06-4700-8080,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/11sionruri2nyuuji.pdf,保育所,0,0,0,,,,3,,,213306,5
34.600806,135.521424,四恩るり保育園,しおんるりほいくえん,住吉区苅田4-3-15,21,住吉区,06-6692-5071,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/12sionruri.pdf,保育所,0,0,0,0,0,0,3,,,213307,5
34.619996,135.507823,大領乳児保育園,だいりょうにゅうじほいくえん,住吉区大領1-2-14,21,住吉区,06-6691-2012,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/13dairyounyuuji.pdf,保育所,0,0,0,,,,3,,,213308,5
34.619727,135.507951,大領保育園,だいりょうほいくえん,住吉区大領1-3-30,21,住吉区,06-6691-1601,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/14dairyou.pdf,保育所,0,0,0,0,0,0,3,,,213309,5
34.608535,135.512999,長居保育園,ながいほいくえん,住吉区長居東4-11-16,21,住吉区,06-6691-3669,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/15nagai.pdf,保育所,0,0,0,0,0,0,3,,,213311,5
34.608608,135.513007,長居保育園乳児センター,ながいほいくえんにゅうじせんたー,住吉区長居東4-11-15,21,住吉区,06-6691-3669,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/16nagainyuuji.pdf,保育所,0,0,0,,,,3,,,213313,5
34.601713,135.514394,ひまわり乳児保育園,ひまわりにゅうじほいくえん,住吉区苅田3-12-7,21,住吉区,06-6697-8450,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/17himawarinyuuji.pdf,保育所,0,0,0,0,,,3,,,213315,5
34.597139,135.504132,藤保育園,ふじほいくえん,住吉区山之内元町6-2,21,住吉区,06-6697-2131,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/18fuji.pdf,保育所,0,0,0,0,0,0,3,,,213316,5
34.59055,135.502292,山之内保育園,やまのうちほいくえん,住吉区山之内4-2-23,21,住吉区,06-6695-4677,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/19yamanouchi.pdf,保育所,0,0,0,0,0,0,3,,,213318,5
34.600799,135.492674,ひまわり保育園,ひまわりほいくえん,住吉区清水丘2-10-34,21,住吉区,06-6678-6760,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/20himawari.pdf,保育所,0,0,0,0,0,0,3,,,213319,5
34.605837,135.499398,こぐま保育園,こぐまほいくえん,住吉区殿辻1-6-15,21,住吉区,06-6694-9192,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/21koguma.pdf,保育所,0,0,0,0,0,0,3,,,213320,5
34.607705,135.517248,きりん保育園,きりんほいくえん,住吉区長居東3-8-32,21,住吉区,06-6691-0250,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/22kirin.pdf,保育所,0,0,0,,,,3,,,213321,5
34.620521,135.503848,まんだい保育園,まんだいほいくえん,住吉区万代3-6-15,21,住吉区,06-6671-4320,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/23mandai.pdf,保育所,0,0,0,,,,3,,,213322,5
34.608506,135.51272,長居保育園　分園　すずらん,ながいほいくえんぶんえんすずらん,住吉区長居東４－１０－３,21,住吉区,06-6691-3669,,保育所,－,－,－,－,－,－,3,,,213312,5
34.606912,135.510497,長居保育園乳児センター　分園　こすもす,ながいほいくえんにゅうじせんたーぶんえんこすもす,住吉区長居東４丁目１６番１８号　パテオ長居１階,21,住吉区,06-6691-3669,,保育所,－,－,－,－,－,－,3,,,213314,5
34.601016,135.505387,藤保育園　分園３,ふじほいくえんぶんえんさん,住吉区我孫子西2－3－14,21,住吉区,06-6697-2131,,保育所,0,0,0,,,,3,,,213317,5
34.619956,135.508091,大領保育園　分園,だいりょうほいくえんぶんえん,住吉区大領１－２－１２,21,住吉区,06-6691-1601,,保育所,－,－,－,－,－,－,3,,,213310,5
34.603117,135.5214,認定こども園　東よさみ幼稚園,にんていこどもえんひがしよさみようちえん,住吉区苅田1-7-19,21,住吉区,06-6698-0227,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319212/n24higashiyosami.pdf,認定こども園,0,0,0,0,0,0,3,,,212301,5
34.620451,135.503987,認定こども園　万代幼稚園,にんていこどもえんまんだいようちえん,住吉区万代3-6-15,21,住吉区,06-6671-4320,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319212/n25mandai.pdf,認定こども園,,,,0,0,0,3,1,,212302,5
34.607188,135.496793,亀の子共同保育所,かめのこきょうどうほいくしょ,住吉区墨江２－２－２５,21,住吉区,06-6675-5804,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319701/c01kamenoko.pdf,地域型,0,0,0,,,,3,,,214301,5
34.603687,135.490302,ＫＩＤＳＲＯＯＭ　Baby-bee,きっずるーむ　べいびーびー,住吉区清水丘１－２５－２３,21,住吉区,06-7502-3143,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319701/c02kidsroombabybee.pdf,地域型,0,0,0,,,,3,,,214302,5
34.593054,135.502726,すまいる保育園山之内,すまいるほいくえんやまのうち,住吉区山之内３－３－２　マ・メゾン舟尾１階,21,住吉区,06-6115-8165,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319701/c03smileyamanouchi.pdf,地域型,0,0,0,,,,3,,,214303,5
34.607235,135.502984,南住吉つばさ保育園（平成28年4月1日開設）,みなみすみよしつばさほいくえん,住吉区南住吉２－14－20,21,住吉区,06-6698-5702,,地域型,0,0,0,,,,3,,,214304,5
34.635207,135.537761,育和白鷺学園,いくわしらさぎがくえん,東住吉区杭全3-9-17,22,東住吉区,06-6719-2697,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/01ikuwasirasagi.pdf,保育所,0,0,0,0,0,0,3,,,223301,5
34.637538,135.542686,育和白鷺学園今林園,いくわしらさぎがくえんいまばやしえん,東住吉区今林2-11-6,22,東住吉区,06-6754-2897,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/02ikuwasirasagiimabayasien.pdf,保育所,0,0,0,0,0,0,3,,,223302,5
34.63063,135.541463,今川学園,いまがわがくえん,東住吉区今川3-5-8,22,東住吉区,06-6713-0277,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/03imagawa.pdf,保育所,0,0,0,0,0,0,3,,,223303,5
34.613034,135.527859,大阪市立鷹合保育所,おおさかしりつたかあいほいくしょ,東住吉区鷹合1-5-16,22,東住吉区,06-6696-3891,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/04takaai.pdf,保育所,0,0,0,0,0,0,3,,,223101,5
34.617617,135.527974,大阪市立田辺東保育所,おおさかしりつたなべひがしほいくしょ,東住吉区東田辺3-16-5,22,東住吉区,06-6692-1900,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/05tanabehigasi.pdf,保育所,0,0,0,0,0,0,3,,,223201,5
34.600495,135.528299,大阪市立矢田教育の森保育所,おおさかしりつやたきょういくのもりほいくしょ,東住吉区矢田5-2-12,22,東住吉区,06-6692-0053,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/06yatakyouiku.pdf,保育所,0,0,0,0,0,0,3,,,223102,5
34.606822,135.531673,大阪市立矢田第3保育所,おおさかしりつやただいさんほいくしょ,東住吉区矢田2-11-18,22,東住吉区,06-6699-9869,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/08yatadai3.pdf,保育所,0,0,0,0,0,0,3,,,223202,5
34.634122,135.52552,北田辺保育園,きたたなべほいくえん,東住吉区北田辺3-6-4,22,東住吉区,06-6713-0915,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/09kitatanabehoikuen.pdf,保育所,0,0,0,0,0,0,3,,,223304,5
34.620945,135.524871,新生保育園,しんせいほいくえん,東住吉区南田辺3-4-26,22,東住吉区,06-6696-5525,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/10shinsei.pdf,保育所,0,0,0,0,0,0,3,,,223305,5
34.632672,135.531525,第2めばえ保育園,だいにめばえほいくえん,東住吉区西今川1-5-28,22,東住吉区,06-6713-1558,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/17dai2mebae.pdf,保育所,0,0,0,0,0,0,3,,,223306,5
34.61352,135.532488,太陽保育園,たいようほいくえん,東住吉区鷹合2-11-25,22,東住吉区,06-6692-1625,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/12taiyou.pdf,保育所,0,0,0,0,0,0,3,,,223307,5
34.602905,135.538545,天宗東住吉園,てんそうひがしすみよしえん,東住吉区住道矢田2-12-21,22,東住吉区,06-6797-0700,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/13tensouhigashisumiyosien.pdf,保育所,0,0,0,0,0,0,3,,,223308,5
34.629836,135.523251,めぐむ保育園,めぐむほいくえん,東住吉区山坂1-3-14,22,東住吉区,06-6629-6755,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/18megumu1.pdf,保育所,0,0,0,0,0,0,3,,,223309,5
34.632449,135.531649,めばえ保育園,めばえほいくえん,東住吉区西今川1-6-2,22,東住吉区,06-6713-1558,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/19mebae1.pdf,保育所,0,0,0,0,,,3,,,223310,5
34.617347,135.539907,湯里保育園,ゆざとほいくえん,東住吉区中野4-14-6,22,東住吉区,06-6705-0595,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/16yuzato.pdf,保育所,0,0,0,0,0,0,3,,,223311,5
34.606544,135.537681,矢田北保育園,やたきたほいくえん,東住吉区照ケ丘矢田2-17-4,22,東住吉区,06-6702-2610,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/08yatadai3.pdf,保育所,0,0,0,0,0,0,3,,,223312,5
34.617453,135.527947,東田辺コティ保育園(平成28年4月1日民間移管）,ひがしたなべこてぃほいくえん,東住吉区東田辺3-16-5,22,東住吉区,06-6692-1900,,保育所,0,0,0,0,0,0,3,,,223313,5
34.608955,135.538402,城南学園保育園(平成28年4月1日開設）,じょうなんがくえんほいくえん,東住吉区照ヶ丘矢田2-23-13,22,東住吉区,06-6702-9261,,保育所,0,0,0,0,0,0,3,,,223314,5
34.625951,135.529683,認定こども園　今川幼稚園,にんていこどもえんいまがわようちえん,東住吉区田辺6-6-13,22,東住吉区,06-6622-3897,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319213/n26imagawa.pdf,認定こども園,0,0,0,0,0,0,3,,,222301,5
34.636072,135.532322,認定こども園　勝山愛和第四幼稚園,にんていこどもえんかつやまあいわだいよんようちえん,東住吉区桑津5-15-1,22,東住吉区,06-6714-1455,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319213/n27katuyamaaiwa4.pdf,認定こども園,,,,0,0,0,3,,,222302,5
34.63289,135.533652,認定こども園　育和学園幼稚園,にんていこどもえんいくわがくえんようちえん,東住吉区西今川1-19-2,22,東住吉区,06-6713-0552,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319213/n29ikuwagakuen.pdf,認定こども園,,0,0,0,0,0,3,,,222303,5
34.618274,135.520273,認定こども園　育和学園　生長幼稚園,にんていこどもえんいくわがくえんようちえんせいちょうようちえん,東住吉区山坂4-16-16,22,東住吉区,06-6692-3204,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319213/n28ikuwagakuenseicho.pdf,認定こども園,,,,0,0,0,3,,,222304,5
34.621056,135.5256,ひよこルーム,ひよこるーむ,東住吉区南田辺３－４－８,22,東住吉区,06-6696-5525,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319702/c01hiyokoroom.pdf,地域型,0,0,0,,,,3,,,224301,5
34.63824,135.537161,すまいる保育園　杭全,すまいるほいくえん　くまた,東住吉区杭全１－１６－４　カサコルベ２階,22,東住吉区,06-6796-7367,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319702/c02smilekumata.pdf,地域型,0,0,0,,,,3,,,224302,5
34.619855,135.537563,アップル保育園　東住吉,あっぷるほいくえん　ひがしすみよし,東住吉区中野３－６－１５　サンソレイユ中野２階,22,東住吉区,06-6797-1170,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319702/c03applehigashisumiyoshi.pdf,地域型,0,0,0,,,,3,,,224303,5
34.62818,135.549756,いちょうベビーセンター,いちょうべびーせんたー,平野区平野上町1-7-3,23,平野区,06-6791-5410,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/01ichoubebi-senta-.pdf,保育所,0,0,0,,,,3,,,233301,5
34.628176,135.549885,いちょう保育園,いちょうほいくえん,平野区平野上町1-7-3,23,平野区,06-6791-5410,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/02ichou.pdf,保育所,,,0,0,0,0,3,,,233302,5
34.604018,135.552798,大阪市立瓜破保育所,おおさかしりつうりわりほいくしょ,平野区瓜破3-3-64,23,平野区,06-6707-0700,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/03uriwari.pdf,保育所,0,0,0,0,0,0,3,,,233105,5
34.630312,135.560866,大阪市立加美第1保育所,おおさかしりつかみだいいちほいくしょ,平野区加美正覚寺2-12-26,23,平野区,06-6791-4400,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/04kamidai1.pdf,保育所,0,0,0,0,0,0,3,,,233101,5
34.624406,135.569299,大阪市立加美第2保育所,おおさかしりつかみだいにほいくしょ,平野区加美南1-9-45,23,平野区,06-6791-0730,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/06kamidai2.pdf,保育所,0,0,0,0,0,0,3,,,233102,5
34.613308,135.557626,大阪市立喜連保育所,おおさかしりきれほいくしょ,平野区喜連6-7-44,23,平野区,06-6790-2700,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/07kire.pdf,保育所,0,0,0,0,0,0,3,,,233106,5
34.603281,135.57535,大阪市立長吉第1保育所,おおさかしりつながよしだいいちほいくしょ,平野区長吉長原東2-1-22,23,平野区,06-6709-1991,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/08nagayosidai1.pdf,保育所,,0,0,0,0,0,3,,,233103,5
34.599161,135.564326,大阪市立長吉第3保育所,おおさかしりつながよしだいさんほいくしょ,平野区長吉長原西4-2-10-101,23,平野区,06-6707-0200,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/09nagayosidai3.pdf,保育所,0,0,0,0,0,0,3,,,233203,5
34.608683,135.583933,大阪市立長吉第2保育所,おおさかしりつながよしだいにほいくしょ,平野区長吉六反4-5-2-101,23,平野区,06-6708-1230,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/10nagayosidai2.pdf,保育所,,,,0,0,0,3,,,233104,5
34.615694,135.543711,大阪市立西喜連保育所,おおさかしりつにしきれほいくしょ,平野区喜連西1-14-2-101,23,平野区,06-6703-0530,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/11nisikire.pdf,保育所,0,0,0,0,0,0,3,,,233204,5
34.62351,135.550089,大阪市立平野西保育所,おおさかしりつひらのにしほいくしょ,平野区平野本町1-15-14,23,平野区,06-6791-0269,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/13hiranonisi.pdf,保育所,0,0,0,0,0,0,3,,,233201,5
34.62607,135.557942,大阪市立平野東保育所,おおさかしりつひらのひがしほいくしょ,平野区平野市町3-8-5,23,平野区,06-6791-3400,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/14hiranohigasi.pdf,保育所,0,0,0,0,0,0,3,,,233202,5
34.637145,135.56358,加美長沢保育園,かみながさわほいくえん,平野区加美北5-9-35,23,平野区,06-6793-7513,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/15kaminagasawa.pdf,保育所,0,0,0,0,0,0,3,,,233303,5
34.600627,135.569937,天宗長吉園,てんそうながよしえん,平野区長吉長原4-10-34,23,平野区,06-6707-8216,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/29tensounagayoshi.pdf,保育所,0,0,0,0,0,0,3,,,233324,5
34.602133,135.551832,アルマ保育園,あるまほいくえん,平野区瓜破4-2-34,23,平野区,06-6708-3204,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/30aruma.pdf,保育所,0,0,0,0,0,0,3,,,233325,5
34.628158,135.549928,ひらのドリーム園　（夜間）,ひらのどりーむえん,平野区平野上町1-7-3,23,平野区,06-6791-5410,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/31hiranodori-muen.pdf,保育所,0,0,0,0,0,0,3,,,233327,5
34.635402,135.558785,さくらんぼ保育園,さくらんぼほいくえん,平野区加美北7-7-10,23,平野区,06-6791-2007,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/16sakuranbo.pdf,保育所,0,0,0,0,0,0,3,,,233304,5
34.640239,135.562883,末次保育園,すえつぐほいくえん,平野区加美北5-4-15,23,平野区,06-6792-6455,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/17suetsugu.pdf,保育所,0,0,0,0,0,0,3,,,233305,5
34.610531,135.569417,小市学園,こいちがくえん,平野区長吉出戸5-1-49,23,平野区,06-6709-2131,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/18koichigakuen.pdf,保育所,0,0,0,0,0,0,3,,,233307,5
34.607524,135.55003,第二めぐむ保育園,だいにめぐむほいくえん,平野区瓜破1-1-25,23,平野区,06-6708-1316,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/33dai2megumu.pdf,保育所,0,0,0,,,,3,,,233309,5
34.619488,135.546967,つくし保育園,つくしほいくえん,平野区平野西5-6-1,23,平野区,06-6704-3381,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/20tsukushi.pdf,保育所,0,0,0,0,0,0,3,,,233310,5
34.607045,135.558878,天宗瓜破東園,てんそううりわりひがしえん,平野区瓜破東2-2-53,23,平野区,06-6708-3167,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/21tensouuriwarihigashi.pdf,保育所,0,0,0,0,0,0,3,,,233311,5
34.603184,135.544392,天宗瓜破園,てんそううりわりえん,平野区瓜破西2-10-12,23,平野区,06-6701-0008,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/22tensouuriwari.pdf,保育所,0,0,0,0,0,0,3,,,233312,5
34.609785,135.578638,長吉六反保育園,ながよしろくたんほいくえん,平野区長吉六反1-7-17,23,平野区,06-6707-8536,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/15kaminagasawa.pdf,保育所,0,0,0,0,0,0,3,,,233313,5
34.622627,135.560861,平野愛和学園,ひらのあいわがくえん,平野区平野東4-2-13,23,平野区,06-6791-7251,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/24hiranoaiwagakuen.pdf,保育所,0,0,0,0,0,0,3,,,233314,5
34.620861,135.573124,平野愛和第三学園,ひらのあいわだいさんがくえん,平野区加美南4-4-36,23,平野区,06-6793-3210,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/25hiranoaiwadai3gakuen.pdf,保育所,0,0,0,0,0,0,3,,,233317,5
34.621989,135.56173,平野愛和第二学園,ひらのあいわだいにがくえん,平野区平野東4-4-38,23,平野区,06-6791-1335,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/26hiranoaiwadai2gakuen.pdf,保育所,0,0,0,0,0,0,3,,,233318,5
34.603184,135.583402,六反南保育園,ろくたんみなみほいくえん,平野区長吉六反5-10-21,23,平野区,06-6799-0180,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/27rokutanminami.pdf,保育所,0,0,0,0,0,0,3,,,233320,5
34.612513,135.551725,すぎな保育園,すぎなほいくえん,平野区喜連2-2-19,23,平野区,06-6707-3311,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/28sugina.pdf,保育所,0,0,0,0,0,0,3,,,233321,5
34.614661,135.543281,カリーノ保育園,かりーのほいくえん,平野区喜連西1-13-16,23,平野区,06-6797-1203,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/32kari-no.pdf,保育所,0,0,0,0,0,0,3,,,233323,5
34.607255,135.550357,第三めぐむ保育園,だいさんめぐむほいくえん,平野区瓜破1-2-45,23,平野区,06-6773-9888,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/34dai3megumu.pdf,保育所,0,0,0,0,0,0,3,,,233328,5
34.611948,135.563537,東喜連保育園,ひがしきれほいくえん,平野区喜連東4-7-19,23,平野区,06-6709-7200,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/12higasikire.pdf,保育所,0,0,0,0,0,0,3,,,233329,5
